stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞形變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
國中,,,A2,,1200-人格特質-2,friendly,/ˋfrɛndlɪ/,友好的,The staff at the hotel were very friendly.,酒店的工作人員非常友好。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A1,,1200-人格特質-2,funny,/ˋfʌnɪ/,好笑的,His jokes are always funny.,他的笑話總是很好笑。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A1,,1200-人格特質-2,good,/gʊd/,好的,This restaurant serves good food.,這家餐廳的食物很好吃。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A1,,1200-人格特質-2,happy,/ˋhæpɪ/,快樂的,She felt happy after receiving the gift.,收到禮物後，她感到很快樂。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,B2,,1200-人格特質-2,hard-working,[ˌhɑrd`wɝkɪŋ],認真的,She is a very hard-working student.,她是個非常勤奮的學生。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,B1,,1200-人格特質-2,honest,/ˋɑnɪst/,誠實的,It’s important to be honest with others.,誠實待人是很重要的。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A2,,1200-人格特質-2,interested,/ˋɪntərɪstɪd/,感興趣的,I’m interested in learning new languages.,我對學習新語言感興趣。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A1,,1200-人格特質-2,kind,/kaɪnd/,仁慈的,She is very kind to everyone.,她對每個人都非常仁慈。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A2,,1200-人格特質-2,lazy,/ˋlezɪ/,懶惰的,He is too lazy to clean his room.,他太懶了，不願意打掃房間。,,,,,,,,,,,,(adj.),adj.比較級：lazier；最高級：laziest,,,,,,,,,,wscU-kes8GE
國中,,,B1,,1200-人格特質-2,lonely,/ˋlonlɪ/,寂寞的,She felt lonely after moving to a new city.,她搬到新城市後感到寂寞。,,,,,,,,,,,,(adj.),adj.比較級：lonelier；最高級：loneliest,,,,,,,,,,wscU-kes8GE
國中,,,A2,,1200-人格特質-2,lovely,/ˋlʌvlɪ/,可愛的,She has a lovely smile.,她的笑容很可愛。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A2,,1200-人格特質-2,mad,/mæd/,生氣的,She was mad at her brother for breaking her toy.,她因為弟弟弄壞了她的玩具而生氣。,,,,,,,,,,,,(adj.),adj.比較級：madder；最高級：maddest,,,,,,,,,,wscU-kes8GE
國中,,,A1,,1200-人格特質-2,nice,/naɪs/,友善的,She is always nice to everyone.,她總是對每個人都很友善。,,,,,,,,,,,,(adj.),,,,,,,,,,,wscU-kes8GE
國中,,,A2,,1200-人格特質-2,polite,/pəˋlaɪt/,有禮貌的,It’s important to be polite to others.,對他人有禮貌是很重要的。,,,,,,,,,,,,(adj.),adj.比較級：politer；最高級：politest,,,,,,,,,,wscU-kes8GE
國中,,,A1,,1200-人格特質-3,poor,/pʊr/,貧窮的,Many poor families struggle to afford food.,許多貧困家庭難以負擔食物。,,,,,,,,,,,,(adj.),adj.比較級：poorer；最高級：poorest,,,,,,,,,,Bm_GN9jcDL8
國中,,,B1,,1200-人格特質-3,proud,/praʊd/,驕傲的,She is proud of her achievements.,她為自己的成就感到驕傲。,,,,,,,,,,,,(adj.),,,,,,,,,,,Bm_GN9jcDL8
國中,,,A2,,1200-人格特質-3,rich,/rɪtʃ/,有錢的,He became rich after winning the lottery.,他在中彩票後變得富有。,,,,,,,,,,,,(adj.),adj.比較級：richer；最高級：richest,,,,,,,,,,Bm_GN9jcDL8
國中,,,A1,,1200-人格特質-3,sad,/sæd/,悲傷的,She felt sad after hearing the news.,她聽到消息後感到悲傷。,,,,,,,,,,,,(adj.),,,,,,,,,,,Bm_GN9jcDL8
國中,,,B1,,1200-人格特質-3,scared,[skɛrd],害怕的,She is scared of the big dog.,她害怕那隻大狗。,,,,,,,,,,,,(adj.),,,,,,,,,,,Bm_GN9jcDL8
國中,,,B1,,1200-人格特質-3,shy,/ʃaɪ/,害羞的,She is shy and doesn’t like to speak in public.,她很害羞，不喜歡在公共場合說話。,,,,,,,,,,,,(adj.),,,,,,,,,,,Bm_GN9jcDL8
國中,,,B1,,1200-人格特質-3,smart,/smɑrt/,聰明的,She is a smart student who always gets good grades.,她是一個聰明的學生，總是取得好成績。,,,,,,,,,,,,(adj.),adj.比較級：smarter；最高級：smartest,,"clever, intelligent, bright",silly,,,,,,,Bm_GN9jcDL8
國中,,,B1,,1200-人格特質-3,stupid,/ˋstjupɪd/,笨的,It’s stupid to make fun of others.,取笑別人是愚蠢的。,,,,,,,,,,,,(adj.),,,,,,,,,,,Bm_GN9jcDL8
國中,,,B1,,1200-人格特質-3,successful,/səkˋsɛsfəl/,成功的,He is a successful businessman.,他是個成功的商人。,,,,,,,,,,,,(adj.),adj.比較級：more successful；最高級：most successful,,,,,,,,,,Bm_GN9jcDL8
國中,,,A2,,1200-人格特質-3,unhappy,/ʌnˋhæpɪ/,不快樂的,He looked unhappy after hearing the news.,听到消息後他看起來不開心。,,,,,,,,,,,,(adj.),,,,,,,,,,,Bm_GN9jcDL8
國中,,,B2,,1200-人格特質-3,wise,/waɪz/,明智的,It’s wise to save money for the future.,為未來存錢是明智的。,,,,,,,,,,,,(adj.),adj.比較級：wiser；最高級：wisest,,,,,,,,,,Bm_GN9jcDL8
國中,,,A1,,1200-食物與飲料,fruit,/frut/,水果,I like to eat fruit for breakfast.,我喜歡早餐吃水果。,,,,,,,,,,,,(n.),"n.複數：fruits, fruit",,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,apple,/ˋæp!/,蘋果,I ate an apple for breakfast.,我早餐吃了一個蘋果。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,banana,/bəˋnænə/,香蕉,Monkeys love to eat bananas.,猴子喜歡吃香蕉。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料,grape,/grep/,葡萄,We picked fresh grapes from the vineyard.,我們從葡萄園裡摘了新鮮的葡萄。,,,,,,,,,,,,(n.),n.複數：grapes,,,,,,,,,,-D62J72KJBY
國中,,,,,1200-食物與飲料,guava,/ˋgwɑvə/,番石榴,She likes to eat guava for dessert.,她喜歡吃番石榴當甜點。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料,lemon,/ˋlɛmən/,檸檬,I added some lemon juice to the tea.,我在茶裡加了一些檸檬汁。,,,,,,,,,,,,(n.),n.複數：lemons,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,orange,/ˋɔrɪndʒ/,柑橘,I love eating oranges for breakfast.,我喜歡早餐吃橙子。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,,,1200-食物與飲料,papaya,/pəˋpaɪə/,木瓜,Papaya is a tropical fruit.,木瓜是一種熱帶水果。,,,,,,,,,,,,(n.),n.複數：papayas,,,,,,,,,,-D62J72KJBY
國中,,,B1,,1200-食物與飲料,peach,/pitʃ/,桃子,She ate a juicy peach for dessert.,她吃了多汁的桃子當甜點。,,,,,,,,,,,,(n.),n.複數：peaches,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料,pear,/pɛr/,梨子,This pear tastes sweet.,這梨子味道很甜。,,,,,,,,,,,,(n.),n.複數：pears,,,,,,,,,,-D62J72KJBY
國中,,,B1,,1200-食物與飲料,strawberry,/ˋstrɔbɛrɪ/,草莓,I love eating fresh strawberries.,我喜歡吃新鮮的草莓。,,,,,,,,,,,,(n.),n.複數：strawberries,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,tomato,/təˋmeto/,番茄,I added a tomato to the salad.,我在沙拉裡加了一個番茄。,,,,,,,,,,,,(n.),n.複數：tomatoes,,,,,,,,,,-D62J72KJBY
國中,,,,,1200-食物與飲料,watermelon,/ˋwɔtɚ͵mɛlən/,西瓜,We ate watermelon on a hot summer day.,我們在炎熱的夏天吃了西瓜。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,vegetable,/ˋvɛdʒətəb!/,蔬菜,Eat more vegetables for a healthy diet.,多吃蔬菜以保持健康飲食。,,,,,,,,,,,,(n.),n.複數：vegetables,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,bean,/bin/,豆子,She cooked a pot of beans for dinner.,她晚餐煮了一鍋豆子。,,,,,,,,,,,,(n.),n.複數：beans,,,,,,,,,,-D62J72KJBY
國中,,,,,1200-食物與飲料,pumpkin,/ˋpʌmpkɪn/,南瓜,We carved a pumpkin for Halloween.,我們為萬聖節雕刻了一個南瓜。,,,,,,,,,,,,(n.),n.複數：pumpkins,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,meat,/mit/,肉類,I prefer chicken meat over beef.,我更喜歡雞肉而不是牛肉。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,B1,,1200-食物與飲料,beef,/bif/,牛肉,We had beef for dinner last night.,昨晚我們晚餐吃了牛肉。,,,,,,,,,,,,(n.),n.複數：beeves,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料,bread,/brɛd/,麵包,I like to eat bread with butter.,我喜歡吃塗了奶油的麵包。,,,,,,,,,,,,(n.),n.複數：breads,,,,,,,,,,-D62J72KJBY
國中,,,B2,,1200-食物與飲料,bun,/bʌn/,圓麵包,I bought a bun for breakfast.,我買了一個圓麵包當早餐。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料-1,chicken,/ˋtʃɪkɪn/,雞,We had roast chicken for dinner.,我們晚餐吃了烤雞。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,egg,/ɛg/,蛋,I had an omelet made with three eggs for breakfast.,我早餐吃了用三個蛋做的煎蛋捲。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,fish,/fɪʃ/,魚,We caught a big fish in the lake.,我們在湖裡抓到了一條大魚。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,food,/fud/,食物,Healthy food is important for a balanced diet.,健康的食物對均衡飲食很重要。,,,,,,,,,,,,(n.),n.複數：foods,,,,,,,,,,-D62J72KJBY
國中,,,,,1200-食物與飲料-1,fries (French fries),/fraɪz/,薯條,I love eating fries with ketchup.,我喜歡吃薯條配番茄醬。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料-1,ham,/hæm/,火腿,We had ham sandwiches for lunch.,我們午餐吃了火腿三明治。,,,,,,,,,,,,(n.),n.複數：hams,,,,,,,,,,-D62J72KJBY
國中,,,,,1200-食物與飲料-1,hamburger (burger),/ˋhæmbɝgɚ/,漢堡,I ordered a hamburger at the restaurant.,我在餐廳點了一個漢堡。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,B1,,1200-食物與飲料-1,hot dog,,熱狗,Let's get a hot dog for lunch.,我們午餐吃熱狗吧。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,,,1200-食物與飲料-1,noodle,/ˋnud!/,麵條,I love eating noodles for lunch.,我喜歡午餐吃麵條。,,,,,,,,,,,,(n.),n.複數：noodles,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,pizza,/ˋpitsə/,披薩,Let’s order pizza for dinner.,讓我們訂披薩當晚餐吧。,,,,,,,,,,,,(n.),n.複數：pizzas,,,,,,,,,,-D62J72KJBY
國中,,,B1,,1200-食物與飲料-1,pork,/pork  pɔrk/,豬肉,Pork is a common ingredient in Chinese cuisine.,豬肉是中式烹飪中常見的食材。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,rice,/raɪs/,米,Rice is a staple food in many countries.,米是許多國家的主食。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料-1,salad,/ˋsæləd/,沙拉,I ordered a Caesar salad for lunch.,我午餐點了一份凱撒沙拉。,,,,,,,,,,,,(n.),n.複數：salads,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,sandwich,/ˋsændwɪtʃ/,三明治,I made a ham and cheese sandwich for lunch.,我做了一個火腿芝士三明治當午餐。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,soup,/sup/,湯,She made a delicious chicken soup.,她煮了一鍋美味的雞湯。,,,,,,,,,,,,(n.),n.複數：soups,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料-1,steak,/stek/,牛排,I ordered a medium-rare steak.,我點了一份五分熟的牛排。,,,,,,,,,,,,(n.),n.複數：steaks,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,breakfast,/ˋbrɛkfəst/,早餐,I usually have cereal for breakfast.,我通常早餐吃麥片。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,dinner,/ˋdɪnɚ/,晚餐,We had dinner at a nice restaurant.,我們在一間不錯的餐廳吃了晚餐。,,,,,,,,,,,,(n.),n.複數：dinners,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,lunch,/lʌntʃ/,午餐,Let’s have lunch together.,讓我們一起吃午餐吧。,,,,,,,,,,,,(n.),,,,,,,,,,,-D62J72KJBY
國中,,,A1,,1200-食物與飲料-1,meal,/mil/,餐,Dinner is the main meal of the day.,晚餐是一天中的主餐。,,,,,,,,,,,,(n.),n.複數：meals,,,,,,,,,,-D62J72KJBY
國中,,,A2,,1200-食物與飲料-2,snack,/snæk/,點心,Let’s have a snack before dinner.,讓我們在晚餐前吃點點心吧。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,coffee,/ˋkɔfɪ/,咖啡,I drink coffee every morning.,我每天早上喝咖啡。,,,,,,,,,,,,(n.),n.複數：coffees,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,drink,/drɪŋk/,喝,Would you like to drink some water?,你想喝點水嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,Inab1mpHjvI
國中,,,A2,,1200-食物與飲料-2,ice,/aɪs/,冰,The lake was covered with ice in the winter.,冬天時，湖面被冰覆蓋。,,,,,,,,,,,,(n.),n.複數：ices,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,juice,/dʒus/,果汁,I prefer orange juice over apple juice.,我更喜歡橙汁而不是蘋果汁。,,,,,,,,,,,,(n.),n.複數：juices,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,milk,/mɪlk/,牛奶,I drink a glass of milk every morning.,我每天早上喝一杯牛奶。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,tea,/ti/,茶,Would you like a cup of tea?,你想喝杯茶嗎？,,,,,,,,,,,,(n.),n.複數：teas,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,water,/ˋwɔtɚ/,水,Drink plenty of water every day.,每天多喝水。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,cake,/kek/,蛋糕,She baked a delicious chocolate cake.,她烤了一個美味的巧克力蛋糕。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A2,,1200-食物與飲料-2,candy,/ˋkændɪ/,糖果,The children love to eat candy.,孩子們喜歡吃糖果。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,cheese,/tʃiz/,起司,I like to eat cheese with crackers.,我喜歡吃起司配餅乾。,,,,,,,,,,,,(n.),n.複數：cheeses,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,chocolate,/ˋtʃɑkəlɪt/,巧克力,I bought some chocolate for dessert.,我買了一些巧克力當甜點。,,,,,,,,,,,,(n.),n.複數：chocolates,,,,,,,,,,Inab1mpHjvI
國中,,,A2,,1200-食物與飲料-2,cookie,/ˋkʊkɪ/,點心,I baked some cookies for the party.,我為派對烤了一些餅乾。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,,,1200-食物與飲料-2,ice cream,[`aıs`krim],冰淇淋,What's your favorite flavor of ice cream?,你最喜歡什麼口味的冰淇淋？,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,B1,,1200-食物與飲料-2,pie,/paɪ/,派,I love apple pie.,我喜歡蘋果派。,,,,,,,,,,,,(n.),n.複數：pies,,,,,,,,,,Inab1mpHjvI
國中,,,B1,,1200-食物與飲料-2,popcorn,/ˋpɑp͵kɔrn/,爆米花,We ate popcorn while watching the movie.,我們在看電影時吃了爆米花。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A2,,1200-食物與飲料-2,toast,/tost/,吐司,I like to eat toast with butter.,我喜歡吃塗了奶油的吐司。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,butter,/ˋbʌtɚ/,奶油,Spread some butter on the bread.,在麵包上抹些奶油。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A2,,1200-食物與飲料-2,oil,/ɔɪl/,石油,Cars run on oil or gasoline.,汽車靠石油或汽油運行。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-2,salt,/sɔlt/,鹽,Add some salt to the soup for flavor.,加一些鹽到湯裡調味。,,,,,,,,,,,,(n.),,,,,,,,,,,Inab1mpHjvI
國中,,,A1,,1200-食物與飲料-3,sugar,/ˋʃʊgɚ/,糖,Add some sugar to your coffee.,在咖啡裡加些糖。,,,,,,,,,,,,(n.),n.複數：sugars,,,,,,,,,,v9WEwtWPx-E
國中,,,A1,,1200-食物與飲料-3,hungry,/ˋhʌŋgrɪ/,飢餓的,I’m hungry; let’s eat something.,我餓了，我們吃點東西吧。,,,,,,,,,,,,(adj.),adj.比較級：hungrier；最高級：hungriest,,,,,,,,,,v9WEwtWPx-E
國中,,,A2,,1200-食物與飲料-3,full,/fʊl/,滿的,The glass is full of water.,杯子裡裝滿了水。,,,,,,,,,,,,(adj.),,,,,,,,,,,v9WEwtWPx-E
國中,,,A2,,1200-食物與飲料-3,thirsty,/ˋθɝstɪ/,口渴的,I’m thirsty; can I have some water?,我口渴了，我能喝點水嗎？,,,,,,,,,,,,(adj.),adj.比較級：thirstier；最高級：thirstiest,,,,,,,,,,v9WEwtWPx-E
國中,,,B1,,1200-食物與飲料-3,delicious,/dɪˋlɪʃəs/,美味的,This pizza is delicious!,這個披薩真好吃！,,,,,,,,,,,,(adj.),,,,,,,,,,,v9WEwtWPx-E
國中,,,A1,,1200-食物與飲料-3,hot,/hɑt/,熱的,The coffee is too hot to drink.,咖啡太燙了，不能喝。,,,,,,,,,,,,(adj.),adj.比較級：hotter；最高級：hottest,,warm,cold,,,,,,,v9WEwtWPx-E
國中,,,A1,,1200-食物與飲料-3,sweet,/swit/,甜的,This cake is very sweet.,這個蛋糕非常甜。,,,,,,,,,,,,(adj.),,,,,,,,,,,v9WEwtWPx-E
國中,,,,,1200-食物與飲料-3,yummy,/ˋjʌmɪ/,好吃的,This cake is so yummy!,這個蛋糕真好吃！,,,,,,,,,,,,(adj.),,,,,,,,,,,v9WEwtWPx-E
國中,,,A2,,1200-食物與飲料-3,bake,/bek/,烘烤,I want to bake a cake for her birthday.,我想為她的生日烤一個蛋糕。,,,,,,,,,,,,(v.),v.過去式：baked；過去分詞：baked；現在分詞：baking,,,,,,,,,,v9WEwtWPx-E
國中,,,A2,,1200-食物與飲料-3,boil,/bɔɪl/,燒開,Boil the water before drinking it.,喝之前先把水燒開。,,,,,,,,,,,,(v.),,,,,,,,,,,v9WEwtWPx-E
國中,,,B1,,1200-食物與飲料-3,burn,/bɝn/,燒,Be careful not to burn yourself.,小心別燙傷自己。,,,,,,,,,,,,(v.),,,,,,,,,,,v9WEwtWPx-E
國中,,,A1,,1200-食物與飲料-3,cook,/kʊk/,煮,She cooked dinner for the family.,她為家人煮了晚餐。,,,,,,,,,,,,(v.),,,,,,,,,,,v9WEwtWPx-E
國中,,,A1,,1200-食物與飲料-3,eat,/it/,吃,I like to eat pizza on weekends.,我喜歡在週末吃披薩。,,,,,,,,,,,,(v.),,,,,,,,,,,v9WEwtWPx-E
國中,,,A2,,1200-食物與飲料-3,order,/ˋɔrdɚ/,命令,The soldier followed the captain’s order.,士兵遵從了上尉的命令。,,,,,,,,,,,,(n.),,,,,,,,,,,v9WEwtWPx-E
國中,,,A2,,1200-食物與飲料-3,menu,/ˋmɛnju/,菜單,"Can I see the menu, please?",請問我可以看一下菜單嗎？,,,,,,,,,,,,(n.),n.複數：menus,,,,,,,,,,v9WEwtWPx-E
國中,,,,,1200-語言,Chinese,[tʃaɪ`niz],中文,I am learning to speak Chinese at school.,我正在學校學習說中文。,,,,,,,,,,,,(n.),,,,,,,,,,,Y1523azGqUw
國中,,,,,1200-語言,English,/ˋɪŋglɪʃ/,英語,She is learning English as a second language.,她正在把英語作為第二語言學習。,,,,,,,,,,,,n.,,,,,,,,,,,Y1523azGqUw
國中,,,A1,,1200-感嘆詞,hello,/həˋlo/,哈囉；喂,"She waved her hand and said ""Hello!"" to her friend.",她揮手並對她的朋友說了聲「哈囉！」,,,,,,,,,,,,(n.),,,,,,,,,,,HO_aJJLtpQU
國中,,,A2,,1200-感嘆詞,hey,/he/,嘿；喂（招呼語）,"Hey, wait for me after class!",嘿，下課後等我一下！,,,,,,,,,,,,(interj.),,,,,,,,,,,HO_aJJLtpQU
國中,,,A1,,1200-感嘆詞,hi,/haɪ/,嗨；哈囉（招呼語）,"Hi, how was your weekend?",嗨，你週末過得怎麼樣？,,,,,,,,,,,,(interj.),,,,,,,,,,,HO_aJJLtpQU
國中,,,,,1200-感嘆詞,"good-bye (goodbye, bye)",/gʊdˋbaɪ/ ; /͵gʊdˋbaɪ/ ; /baɪ/,,I said goodbye to my teacher yesterday.,我昨天跟老師說再見。,,,,,,,,,,,,再見,,,,,,,,,,,HO_aJJLtpQU
國中,,,A2,,1200-數字-1,zero,/ˋzɪro/,零,The temperature dropped to zero degrees Celsius.,溫度降至攝氏零度。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,one,/wʌn/,一個的,There is only one apple left.,只剩下一顆蘋果了。,,,,,,,,,,,,(adj.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,two,/tu/,二,Two plus two equals four.,二加二等於四。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,three,/θri/,三,There are three apples on the table.,桌上有三個蘋果。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,four,/for/,四,She has four cats at home.,她家裡有四隻貓。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,five,/faɪv/,五,There are five apples on the table.,桌子上有五個蘋果。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,six,/sɪks/,六,There are six apples on the table.,桌上有六個蘋果。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,seven,/ˋsɛvn/,七,There are seven days in a week.,一週有七天。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,eight,/et/,八,There are eight planets in our solar system.,我們的太陽系有八顆行星。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,nine,/naɪn/,九,There are nine planets in the solar system.,太陽系有九顆行星。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,ten,/tɛn/,十,There are ten apples in the basket.,籃子裡有十個蘋果。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,eleven,/ɪˋlɛvn/,十一,There are eleven players on a soccer team.,一支足球隊有十一名球員。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,twelve,/twɛlv/,十二,There are twelve months in a year.,一年有十二個月。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,thirteen,/ˋθɝtin/,十三,There are thirteen cards in this deck.,這副牌有十三張。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,fourteen,/ˋforˋtin/,十四,My brother is fourteen years old.,我弟弟十四歲了。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,fifteen,/ˋfɪfˋtin/,十五,There are fifteen students in the classroom.,教室裡有十五名學生。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,sixteen,/ˋsɪksˋtin/,十六,She turned sixteen last month.,她上個月滿十六歲。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,seventeen,/͵sɛvnˋtin/,十七,She turned seventeen last month.,她上個月滿十七歲。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,eighteen,/ˋeˋtin/,十八,She is eighteen years old.,她十八歲了。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-1,nineteen,/ˋnaɪnˋtin/,十九,She is nineteen years old.,她十九歲了。,,,,,,,,,,,,(n.),,,,,,,,,,,FpPqKLgjw-A
國中,,,A1,,1200-數字-2,twenty,/ˋtwɛntɪ/,二十,She turned twenty last week.,她上週滿二十歲。,,,,,,,,,,,,(n.),,,,,,,,,,,9flZSgM_ryw
國中,,,A2,,1200-數字-2,thirty,/ˋθɝtɪ/,三十,She turned thirty last month.,她上個月滿三十歲。,,,,,,,,,,,,(n.),,,,,,,,,,,9flZSgM_ryw
